iter	Passed	Remaining
4774	225092	10606
4775	225133	10559
4776	225175	10511
4777	225218	10464
4778	225262	10417
4779	225305	10369
4780	225347	10322
4781	225388	10274
4782	225430	10227
4783	225473	10180
4784	225516	10132
4785	225558	10085
4786	225601	10038
4787	225643	9990
4788	225686	9943
4789	225727	9896
4790	225769	9848
4791	225811	9801
4792	225855	9754
4793	225899	9706
4794	225942	9659
4795	225985	9612
4796	226027	9565
4797	226069	9517
4798	226112	9470
4799	226155	9423
4800	226200	9375
4801	226242	9328
4802	226286	9281
4803	226329	9234
4804	226371	9186
4805	226414	9139
4806	226460	9092
4807	226507	9045
4808	226549	8997
4809	226590	8950
4810	226632	8903
4811	226676	8856
4812	226719	8808
4813	226762	8761
4814	226804	8714
4815	226846	8666
4816	226887	8619
4817	226929	8572
4818	226974	8525
4819	227018	8477
4820	227061	8430
4821	227104	8383
4822	227146	8336
4823	227191	8288
4824	227235	8241
4825	227276	8194
4826	227317	8147
4827	227361	8099
4828	227401	8052
4829	227443	8005
4830	227488	7958
4831	227530	7910
4832	227574	7863
4833	227617	7816
4834	227659	7769
4835	227704	7721
4836	227748	7674
4837	227793	7627
4838	227836	7580
4839	227880	7533
4840	227925	7486
4841	227968	7438
4842	228012	7391
4843	228055	7344
4844	228097	7297
4845	228139	7249
4846	228184	7202
4847	228225	7155
4848	228268	7108
4849	228309	7061
4850	228352	7013
4851	228395	6966
4852	228437	6919
4853	228480	6872
4854	228526	6825
4855	228568	6777
4856	228612	6730
4857	228656	6683
4858	228698	6636
4859	228742	6589
4860	228784	6542
4861	228826	6494
4862	228868	6447
4863	228909	6400
4864	228950	6353
4865	228994	6306
4866	229036	6258
4867	229079	6211
4868	229122	6164
4869	229164	6117
4870	229206	6070
4871	229248	6022
4872	229291	5975
4873	229333	5928
4874	229375	5881
4875	229417	5834
4876	229458	5787
4877	229500	5739
4878	229543	5692
4879	229587	5645
4880	229629	5598
4881	229672	5551
4882	229714	5504
4883	229756	5456
4884	229797	5409
4885	229839	5362
4886	229881	5315
4887	229923	5268
4888	229968	5221
4889	230011	5174
4890	230053	5126
4891	230093	5079
4892	230136	5032
4893	230179	4985
4894	230221	4938
4895	230267	4891
4896	230308	4844
4897	230352	4797
4898	230395	4749
4899	230436	4702
4900	230477	4655
4901	230536	4608
4902	230588	4561
4903	230643	4515
4904	230694	4468
4905	230747	4421
4906	230795	4374
4907	230836	4327
4908	230878	4279
4909	230919	4232
4910	230963	4185
4911	231006	4138
4912	231050	4091
4913	231092	4044
4914	231134	3997
4915	231176	3950
4916	231217	3903
4917	231258	3855
4918	231300	3808
4919	231340	3761
4920	231381	3714
4921	231424	3667
4922	231466	3620
4923	231509	3573
4924	231551	3526
4925	231594	3479
4926	231637	3432
4927	231679	3384
4928	231722	3337
4929	231766	3290
4930	231808	3243
4931	231851	3196
4932	231891	3149
4933	231931	3102
4934	231973	3055
4935	232015	3008
4936	232058	2961
4937	232101	2914
4938	232143	2867
4939	232186	2820
4940	232228	2773
4941	232271	2725
4942	232313	2678
4943	232356	2631
4944	232398	2584
4945	232439	2537
4946	232482	2490
4947	232528	2443
4948	232574	2396
4949	232616	2349
4950	232659	2302
4951	232700	2255
4952	232742	2208
4953	232784	2161
4954	232827	2114
4955	232869	2067
4956	232916	2020
4957	232959	1973
4958	233003	1926
4959	233044	1879
4960	233090	1832
4961	233132	1785
4962	233177	1738
4963	233218	1691
4964	233260	1644
4965	233303	1597
4966	233344	1550
4967	233389	1503
4968	233431	1456
4969	233473	1409
4970	233514	1362
4971	233557	1315
4972	233599	1268
4973	233641	1221
4974	233684	1174
4975	233728	1127
4976	233769	1080
4977	233812	1033
4978	233854	986
4979	233895	939
4980	233938	892
4981	233979	845
4982	234021	798
4983	234063	751
4984	234105	704
4985	234146	657
4986	234190	610
4987	234232	563
4988	234275	516
4989	234317	469
4990	234365	422
4991	234409	375
4992	234450	328
4993	234490	281
4994	234532	234
4995	234579	187
4996	234622	140
4997	234664	93
4998	234705	46
4999	234750	0
