iter	MAE
4361	0.2231856361
4362	0.2231763803
4363	0.2231598421
4364	0.2231556852
4365	0.2231402052
4366	0.223131352
4367	0.2231207969
4368	0.2231101947
4369	0.2231069773
4370	0.2231064051
4371	0.2231051229
4372	0.2230734324
4373	0.2230645683
4374	0.2230597434
4375	0.2230533019
4376	0.2230411788
4377	0.2230250451
4378	0.22299945
4379	0.222998906
4380	0.2229966277
4381	0.2229946304
4382	0.2229919087
4383	0.222980393
4384	0.222972881
4385	0.2229563653
4386	0.2229433926
4387	0.222930836
4388	0.2229272365
4389	0.2229120281
4390	0.222885217
4391	0.2228851452
4392	0.222880114
4393	0.2228521043
4394	0.2228354285
4395	0.222831106
4396	0.2228241342
4397	0.2228186873
4398	0.2227884983
4399	0.2227813544
4400	0.2227805672
4401	0.2227743018
4402	0.2227511039
4403	0.2227114643
4404	0.2227009102
4405	0.2226938977
4406	0.2226902303
4407	0.2226519912
4408	0.2226500838
4409	0.2226427772
4410	0.2226329016
4411	0.2226230363
4412	0.2226170398
4413	0.2226156681
4414	0.2226035237
4415	0.2225902263
4416	0.2225635919
4417	0.222544165
4418	0.2225398858
4419	0.2225288443
4420	0.2225023849
4421	0.2224782746
4422	0.2224690724
4423	0.2224519374
4424	0.2224492062
4425	0.2224455522
4426	0.2224446259
4427	0.2224348565
4428	0.2224283537
4429	0.2224196315
4430	0.2224036191
4431	0.2223841432
4432	0.2223780823
4433	0.2223760396
4434	0.2223753724
4435	0.2223745502
4436	0.2223743126
4437	0.2223690758
4438	0.222361377
4439	0.2223595778
4440	0.2223575517
4441	0.2223561101
4442	0.2223446644
4443	0.2223322263
4444	0.2223111826
4445	0.2223081641
4446	0.2223080907
4447	0.2223057651
4448	0.2222511211
4449	0.2222236211
4450	0.2222150229
4451	0.2222053604
4452	0.2221872618
4453	0.2221670893
4454	0.2221498593
4455	0.222145193
4456	0.2221437748
4457	0.2221149482
4458	0.222105407
4459	0.2220923379
4460	0.2220800881
4461	0.2220689684
4462	0.2220666104
4463	0.2220586449
4464	0.2220384783
4465	0.2220230332
4466	0.2220206249
4467	0.2220122835
4468	0.2220094658
4469	0.2220013066
4470	0.2220006227
4471	0.2219906675
4472	0.2219839216
4473	0.2219759968
4474	0.2219519434
4475	0.221948201
4476	0.2219275021
4477	0.2219197971
4478	0.2219156577
4479	0.2218973338
4480	0.2218790957
4481	0.221874948
4482	0.2218639228
4483	0.2218624519
4484	0.2218482538
4485	0.2218475138
4486	0.2218354958
4487	0.2218338637
4488	0.2218337582
4489	0.221826654
4490	0.2217978892
4491	0.2217758751
4492	0.2217423311
4493	0.221739922
4494	0.2217355444
4495	0.2217322018
4496	0.2217167775
4497	0.2217087529
4498	0.2216831556
4499	0.2216636918
4500	0.2216617431
4501	0.2216547304
4502	0.221643362
4503	0.2216302799
4504	0.2215962014
4505	0.2215754926
4506	0.2215738812
4507	0.2215689883
4508	0.2215664683
4509	0.2215007165
4510	0.2214836377
4511	0.2214533889
4512	0.2214412488
4513	0.2214307017
4514	0.2214235799
4515	0.2213975953
4516	0.2213858892
4517	0.2213421454
4518	0.2213308642
4519	0.2213300718
4520	0.2213296342
4521	0.2213178346
4522	0.2212958385
4523	0.2212865465
4524	0.2212790271
4525	0.221263108
4526	0.2212471626
4527	0.2212464646
4528	0.2212428929
4529	0.2212199259
4530	0.2212112618
4531	0.2212101973
4532	0.2212028751
4533	0.2211852491
4534	0.2211752208
4535	0.2211682915
4536	0.2211610844
4537	0.2211608486
4538	0.2211590838
4539	0.221085591
4540	0.2210666843
4541	0.2210483869
4542	0.2210349826
4543	0.2210193885
4544	0.2210180265
4545	0.2210094298
4546	0.2210040657
4547	0.2209881197
4548	0.2209745763
4549	0.2209602786
4550	0.2209549377
4551	0.2209110366
4552	0.220900916
4553	0.2208783086
4554	0.2208432967
4555	0.2208254764
4556	0.2208152732
4557	0.220790806
4558	0.2207658204
4559	0.2207596754
4560	0.220759123
4561	0.2207477564
4562	0.2207329683
4563	0.2207103424
4564	0.2207075332
4565	0.2206939404
4566	0.2206789799
4567	0.2206421637
4568	0.2206396262
4569	0.2206385566
4570	0.2206219
4571	0.2205983164
4572	0.2205864839
4573	0.2205543511
4574	0.2205353601
4575	0.2205256724
4576	0.2205229547
4577	0.2205226206
4578	0.2204263509
4579	0.2204247631
4580	0.220423368
4581	0.2204226203
4582	0.2203857179
4583	0.2203782974
4584	0.2203763422
4585	0.2203734963
4586	0.2203717141
4587	0.2203639871
4588	0.220346941
4589	0.2203328553
4590	0.2203313592
4591	0.2203275279
4592	0.2203194629
4593	0.2203161662
4594	0.2202619836
4595	0.2202614744
4596	0.2202491472
4597	0.2202470255
4598	0.2202416682
4599	0.2202280282
4600	0.2202277783
4601	0.2202095641
4602	0.2201978191
4603	0.2201871785
4604	0.220180942
4605	0.2201789472
4606	0.2201728748
4607	0.2201721996
4608	0.2201680129
4609	0.2201665629
4610	0.2201513753
4611	0.2201499141
4612	0.2201485769
4613	0.220143927
4614	0.2201431448
4615	0.220142009
4616	0.2201390361
4617	0.220127867
4618	0.2200915393
4619	0.2200733589
4620	0.2200645605
4621	0.2200450853
4622	0.2200347062
4623	0.2200318369
4624	0.2200169943
4625	0.2200060741
4626	0.2200057489
4627	0.2199975557
4628	0.2199675286
4629	0.2199621885
4630	0.2199346685
4631	0.2199293798
4632	0.2199210144
4633	0.2199185964
4634	0.219909883
4635	0.2199028177
4636	0.2198882865
4637	0.2198595155
4638	0.219849546
4639	0.2198470379
4640	0.2198350147
4641	0.219829384
4642	0.2198244337
4643	0.2198227905
4644	0.2198220703
4645	0.2198096051
4646	0.2197922707
4647	0.219765053
4648	0.2197608792
4649	0.2197487388
4650	0.2197465768
4651	0.2197237013
4652	0.2197171088
4653	0.2197149801
4654	0.2197146084
4655	0.2197045757
4656	0.2196943057
4657	0.2196891087
4658	0.2196853048
4659	0.2196819957
4660	0.2196650691
4661	0.2196507349
4662	0.2196484314
4663	0.2196382195
4664	0.2196347631
4665	0.2196346792
4666	0.2196246682
4667	0.219610401
4668	0.2196074099
4669	0.2195943839
4670	0.2195894537
4671	0.2195838977
4672	0.2195829613
4673	0.2195781745
4674	0.2195758699
4675	0.2195544514
4676	0.2195521059
4677	0.2195515264
4678	0.2195500497
4679	0.219516888
4680	0.2195129809
4681	0.2195071057
4682	0.2195012338
4683	0.2194909822
4684	0.2194908437
4685	0.2194836285
4686	0.2194583411
4687	0.2194338717
4688	0.2194305334
4689	0.2194251119
4690	0.2194163912
4691	0.2194050645
4692	0.2194042451
4693	0.2194033729
4694	0.2193877193
4695	0.2193758855
4696	0.2193696108
4697	0.2193580578
4698	0.2193566326
4699	0.2193402625
4700	0.2193107795
4701	0.2193066627
4702	0.2192942703
4703	0.2192836165
4704	0.2192833462
4705	0.2192822557
4706	0.2192777939
4707	0.2192733914
4708	0.2192692121
4709	0.2192564797
4710	0.2192551265
4711	0.2192478863
4712	0.2192309065
4713	0.2192282884
4714	0.2192270859
4715	0.2192268599
4716	0.2191933826
4717	0.2191639027
4718	0.2191515834
4719	0.2191483435
4720	0.2191092304
4721	0.2190953693
4722	0.219087464
4723	0.2190861854
4724	0.2190845753
4725	0.2190767746
4726	0.2190430922
4727	0.2190367751
4728	0.2190319918
4729	0.2190138407
4730	0.219010076
4731	0.219007727
4732	0.2190036404
4733	0.2189942568
4734	0.2189734444
4735	0.2189403698
4736	0.2189365083
4737	0.2189024272
4738	0.2188841212
4739	0.2188822508
4740	0.2188808565
4741	0.2188670397
4742	0.2188206422
4743	0.218816234
4744	0.2188037505
4745	0.2188019295
4746	0.2187505919
4747	0.218750311
4748	0.2187460555
4749	0.2187439138
4750	0.2187415285
4751	0.2187413799
4752	0.2187407159
4753	0.2187404898
4754	0.2187404046
4755	0.2187361758
4756	0.2187361188
4757	0.21873606
4758	0.2187305526
4759	0.2187293569
4760	0.2187049772
4761	0.2186929577
4762	0.2186927882
4763	0.2186849281
4764	0.2186847656
4765	0.2186769024
4766	0.2186571509
4767	0.2186498191
4768	0.2186494221
4769	0.2186484756
4770	0.2186459955
4771	0.2186415773
4772	0.2186403895
4773	0.2186385513
4774	0.2186237007
4775	0.2186227509
4776	0.2186170229
4777	0.218616869
4778	0.218607448
4779	0.2185987258
4780	0.2185872758
4781	0.2185784512
4782	0.2185669512
4783	0.2185569353
4784	0.2185159764
4785	0.2184892823
4786	0.2184759498
4787	0.2184512375
4788	0.2183307678
4789	0.2183305203
4790	0.2183250108
4791	0.2183190937
4792	0.2183030468
4793	0.2183006677
4794	0.2182810145
4795	0.2182750393
4796	0.218273295
4797	0.2182488291
4798	0.2182376192
4799	0.2182144573
4800	0.2182057891
4801	0.2181883305
4802	0.2181685875
4803	0.2181361059
4804	0.2181344877
4805	0.2181307645
4806	0.2181282672
4807	0.2181176655
4808	0.218091492
4809	0.2180899725
4810	0.2180706143
4811	0.2180692695
4812	0.2180677987
4813	0.2180473513
4814	0.2180398392
4815	0.2180348626
4816	0.2180329331
4817	0.2180283979
4818	0.2180003586
4819	0.2179681084
4820	0.2179644238
4821	0.2179277077
4822	0.2179012877
4823	0.2178915572
4824	0.2178864279
4825	0.2178829765
4826	0.2178802875
4827	0.2178664983
4828	0.2178656732
4829	0.2178646618
4830	0.217859588
4831	0.2178473618
4832	0.2178276791
4833	0.2178190605
4834	0.2177968069
4835	0.2177659808
4836	0.2177495765
4837	0.2177386039
4838	0.217725732
4839	0.2176949945
4840	0.2176849457
4841	0.2176838227
4842	0.2176796142
4843	0.2176770509
4844	0.2176734391
4845	0.2176639846
4846	0.2176485312
4847	0.2176484573
4848	0.2176339016
4849	0.2176312995
4850	0.2176293775
4851	0.2176210229
4852	0.2176170276
4853	0.2176115748
4854	0.2176065782
4855	0.2176026816
4856	0.2175747091
4857	0.2175578438
4858	0.2175571866
4859	0.2175553089
4860	0.2175434706
4861	0.2175416322
4862	0.2175415319
4863	0.2175293658
4864	0.2175230604
4865	0.2175112585
4866	0.2174921308
4867	0.2174840281
4868	0.2174621851
4869	0.2174607779
4870	0.217458256
4871	0.2174577422
4872	0.2174542018
4873	0.2174535688
4874	0.2174508748
4875	0.2174464065
4876	0.2174344301
4877	0.2174279228
4878	0.2174242178
4879	0.2174149645
4880	0.2174098997
4881	0.2173970832
4882	0.2173885528
4883	0.2173869337
4884	0.2173388138
4885	0.2173350963
4886	0.2173339468
4887	0.2173139843
4888	0.2172942513
4889	0.2172928174
4890	0.217291624
4891	0.217289777
4892	0.2172832331
4893	0.2172766888
4894	0.2172518276
4895	0.2172517237
4896	0.217247065
4897	0.2172370652
4898	0.217232542
4899	0.2172282624
4900	0.2172126108
4901	0.2172098393
4902	0.2172015
4903	0.2171847838
4904	0.2171847527
4905	0.2171655007
4906	0.2171583058
4907	0.2171537096
4908	0.217135684
4909	0.2171338005
4910	0.2171290149
4911	0.2171256626
4912	0.217101211
4913	0.2170949306
4914	0.2170397979
4915	0.2170225581
4916	0.2170140665
4917	0.2170114655
4918	0.2169993238
4919	0.2169989261
4920	0.2169811118
4921	0.2169796457
4922	0.2169771719
4923	0.2169709859
4924	0.2169701198
4925	0.2169402672
4926	0.2169281149
4927	0.2169223582
4928	0.2169126284
4929	0.2168972237
4930	0.2168870252
4931	0.2168623952
4932	0.2168583657
4933	0.2168576161
4934	0.2168541438
4935	0.2168482533
4936	0.2168449105
4937	0.216821164
4938	0.2168192208
4939	0.216816041
4940	0.2168136817
4941	0.2168107568
4942	0.216808873
4943	0.2167982221
4944	0.2167898783
4945	0.2167894059
4946	0.2167855265
4947	0.2167645301
4948	0.2167631722
4949	0.2167624844
4950	0.2167288687
4951	0.2167269534
4952	0.2167162249
4953	0.2166785775
4954	0.2166746598
4955	0.2166676614
4956	0.2166517774
4957	0.2166514765
4958	0.2166493908
4959	0.216638571
4960	0.2166215239
4961	0.2166209487
4962	0.2166148613
4963	0.2166119277
4964	0.2165645713
4965	0.2165543886
4966	0.216552807
4967	0.2165178817
4968	0.2165157909
4969	0.2165092395
4970	0.2164957919
4971	0.2164900931
4972	0.2164792056
4973	0.2164619967
4974	0.2164607772
4975	0.2164572098
4976	0.2164505061
4977	0.2164478104
4978	0.2164450504
4979	0.2164433027
4980	0.2164203729
4981	0.2164191406
4982	0.2164039203
4983	0.2163990025
4984	0.2163825375
4985	0.216381976
4986	0.2163777182
4987	0.2163688844
4988	0.2163620443
4989	0.2163614573
4990	0.2163597952
4991	0.216358015
4992	0.2163551662
4993	0.2163550203
4994	0.2163543803
4995	0.2163527202
4996	0.2163325556
4997	0.2163192712
4998	0.2163145351
4999	0.2163050347
